hedef,ufuk,sera,esik_turu,mevsim,kural,esik,yon,risk,aksiyon,kisit,guven,guven_gerekce,aralik_genislik,kaynak
t_slab1,3h,TheAutomators,ZARF,ilkbahar,t_slab1 > 26.600,26.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,TheAutomators,ZARF,kis,t_slab1 < 19.700,19.7,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,TheAutomators,ZARF,kis,t_slab1 > 23.600,23.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,TheAutomators,ZARF,tumu,t_slab1 < 19.800,19.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,veri (sera p5-p95)
t_slab1,3h,TheAutomators,ZARF,tumu,t_slab1 > 25.600,25.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,veri (sera p5-p95)
t_slab1,6h,AICU,ZARF,ilkbahar,t_slab1 < 20.300,20.3,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,AICU,ZARF,ilkbahar,t_slab1 > 25.900,25.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,AICU,ZARF,kis,t_slab1 < 19.700,19.7,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,AICU,ZARF,kis,t_slab1 > 23.800,23.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,AICU,ZARF,tumu,t_slab1 < 20.000,20.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,veri (sera p5-p95)
t_slab1,6h,AICU,ZARF,tumu,t_slab1 > 25.400,25.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,veri (sera p5-p95)
t_slab1,6h,Automatoes,ZARF,ilkbahar,t_slab1 < 19.800,19.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,Automatoes,ZARF,ilkbahar,t_slab1 > 31.000,31.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,Automatoes,ZARF,kis,t_slab1 < 18.600,18.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,Automatoes,ZARF,kis,t_slab1 > 25.300,25.3,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,Automatoes,ZARF,tumu,t_slab1 < 19.100,19.1,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,veri (sera p5-p95)
t_slab1,6h,Automatoes,ZARF,tumu,t_slab1 > 29.400,29.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,veri (sera p5-p95)
t_slab1,6h,Digilog,ZARF,ilkbahar,t_slab1 < 18.900,18.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,Digilog,ZARF,ilkbahar,t_slab1 > 28.400,28.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,Digilog,ZARF,kis,t_slab1 < 18.500,18.5,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,Digilog,ZARF,kis,t_slab1 > 24.100,24.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,Digilog,ZARF,tumu,t_slab1 < 18.600,18.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,veri (sera p5-p95)
t_slab1,6h,Digilog,ZARF,tumu,t_slab1 > 26.300,26.3,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,veri (sera p5-p95)
t_slab1,6h,IUACAAS,ZARF,ilkbahar,t_slab1 < 18.800,18.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,IUACAAS,ZARF,ilkbahar,t_slab1 > 25.900,25.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,IUACAAS,ZARF,kis,t_slab1 < 18.000,18.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,IUACAAS,ZARF,kis,t_slab1 > 25.100,25.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,IUACAAS,ZARF,tumu,t_slab1 < 18.600,18.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,veri (sera p5-p95)
t_slab1,6h,IUACAAS,ZARF,tumu,t_slab1 > 25.600,25.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,veri (sera p5-p95)
t_slab1,6h,Reference,ZARF,ilkbahar,t_slab1 < 20.900,20.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,Reference,ZARF,ilkbahar,t_slab1 > 26.700,26.7,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,Reference,ZARF,kis,t_slab1 < 19.100,19.1,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,Reference,ZARF,kis,t_slab1 > 27.400,27.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,Reference,ZARF,tumu,t_slab1 < 20.400,20.4,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,veri (sera p5-p95)
t_slab1,6h,Reference,ZARF,tumu,t_slab1 > 27.200,27.2,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,veri (sera p5-p95)
t_slab1,6h,TUMU,HASAR,tumu,t_slab1 < 12.0,12.0,dusuk,Kok bolgesi cok soguk: su ve besin alimi durur,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,literatur (TASLAK — teyit edilecek)
t_slab1,6h,TUMU,HASAR,tumu,t_slab1 > 30.0,30.0,yuksek,"Kok bolgesi cok sicak: kok solunumu artar, oksijen azalir",Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,literatur (TASLAK — teyit edilecek)
t_slab1,6h,TheAutomators,ZARF,ilkbahar,t_slab1 < 19.800,19.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,TheAutomators,ZARF,ilkbahar,t_slab1 > 26.600,26.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,TheAutomators,ZARF,kis,t_slab1 < 19.700,19.7,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,TheAutomators,ZARF,kis,t_slab1 > 23.600,23.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,"veri (sera p5-p95, mevsim ici)"
t_slab1,6h,TheAutomators,ZARF,tumu,t_slab1 < 19.800,19.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,veri (sera p5-p95)
t_slab1,6h,TheAutomators,ZARF,tumu,t_slab1 > 25.600,25.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.89, aralik/deger %14",3.143,veri (sera p5-p95)
t_slab2,3h,AICU,ZARF,ilkbahar,t_slab2 < 20.600,20.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,AICU,ZARF,ilkbahar,t_slab2 > 26.300,26.3,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,AICU,ZARF,kis,t_slab2 < 20.000,20.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,AICU,ZARF,kis,t_slab2 > 24.100,24.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,AICU,ZARF,tumu,t_slab2 < 20.300,20.3,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,veri (sera p5-p95)
t_slab2,3h,AICU,ZARF,tumu,t_slab2 > 25.800,25.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,veri (sera p5-p95)
t_slab2,3h,Automatoes,ZARF,ilkbahar,t_slab2 < 19.900,19.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,Automatoes,ZARF,ilkbahar,t_slab2 > 31.400,31.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,Automatoes,ZARF,kis,t_slab2 < 18.500,18.5,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,Automatoes,ZARF,kis,t_slab2 > 24.900,24.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,Automatoes,ZARF,tumu,t_slab2 < 19.000,19.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,veri (sera p5-p95)
t_slab2,3h,Automatoes,ZARF,tumu,t_slab2 > 29.800,29.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,veri (sera p5-p95)
t_slab2,3h,Digilog,ZARF,ilkbahar,t_slab2 < 18.800,18.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,Digilog,ZARF,ilkbahar,t_slab2 > 28.600,28.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,Digilog,ZARF,kis,t_slab2 < 18.300,18.3,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,Digilog,ZARF,kis,t_slab2 > 23.800,23.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,Digilog,ZARF,tumu,t_slab2 < 18.400,18.4,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,veri (sera p5-p95)
t_slab2,3h,Digilog,ZARF,tumu,t_slab2 > 26.800,26.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,veri (sera p5-p95)
t_slab2,3h,IUACAAS,ZARF,ilkbahar,t_slab2 < 18.600,18.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,IUACAAS,ZARF,ilkbahar,t_slab2 > 26.900,26.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,IUACAAS,ZARF,kis,t_slab2 < 17.600,17.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,IUACAAS,ZARF,kis,t_slab2 > 24.900,24.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,IUACAAS,ZARF,tumu,t_slab2 < 18.300,18.3,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,veri (sera p5-p95)
t_slab2,3h,IUACAAS,ZARF,tumu,t_slab2 > 26.400,26.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,veri (sera p5-p95)
t_slab2,3h,Reference,ZARF,ilkbahar,t_slab2 < 20.900,20.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,Reference,ZARF,ilkbahar,t_slab2 > 26.900,26.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,Reference,ZARF,kis,t_slab2 < 19.100,19.1,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,Reference,ZARF,kis,t_slab2 > 27.600,27.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,Reference,ZARF,tumu,t_slab2 < 20.400,20.4,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,veri (sera p5-p95)
t_slab2,3h,Reference,ZARF,tumu,t_slab2 > 27.300,27.3,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,veri (sera p5-p95)
t_slab2,3h,TUMU,HASAR,tumu,t_slab2 < 12.0,12.0,dusuk,Kok bolgesi cok soguk: su ve besin alimi durur,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,literatur (TASLAK — teyit edilecek)
t_slab2,3h,TUMU,HASAR,tumu,t_slab2 > 30.0,30.0,yuksek,"Kok bolgesi cok sicak: kok solunumu artar, oksijen azalir",Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,literatur (TASLAK — teyit edilecek)
t_slab2,3h,TheAutomators,ZARF,ilkbahar,t_slab2 < 19.600,19.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,TheAutomators,ZARF,ilkbahar,t_slab2 > 25.900,25.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,TheAutomators,ZARF,kis,t_slab2 < 19.800,19.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,TheAutomators,ZARF,kis,t_slab2 > 23.600,23.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,"veri (sera p5-p95, mevsim ici)"
t_slab2,3h,TheAutomators,ZARF,tumu,t_slab2 < 19.700,19.7,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %12",2.676,veri (sera p5-p95)
